,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
28,sa_vedic-ud-test_Case=Dat,2.3765868903590626,3.344574254420582,3.344574254420582,2.3765868903590626,2.111848381865269,1.823788072731088,1.9707829607827874,3.344574254420582,2.3765868903590626
29,sa_vedic-ud-train_Case=Dat,2.307959786167847,3.268627846799917,3.268627846799917,2.307959786167847,2.0429328871408976,1.7586365445138261,1.9124762098367953,3.268627846799917,2.307959786167847
30,sa_vedic-ud-dev_Case=Dat,1.7612868929491232,2.7268048798195497,2.7268048798195497,1.7612868929491232,1.4990851329486476,1.2165877131942389,1.376654695154616,2.7268048798195497,1.7612868929491232
31,es_ancora-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
32,es_ancora-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
33,es_ancora-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
34,hr_set-ud-dev_Case=Dat,4.628452258554555,5.553167082786309,5.553167082786309,4.628452258554555,4.376502042404636,4.101512800611607,4.216767264468431,5.553167082786309,4.628452258554555
35,hr_set-ud-train_Case=Dat,3.8267602487269645,4.7576712783229205,4.7576712783229205,3.8267602487269645,3.5761152510231393,3.2975888764219725,3.4145933486015254,4.7576712783229205,3.8267602487269645
36,hr_set-ud-test_Case=Dat,4.859257744968244,5.783442463408472,5.783442463408472,4.859257744968244,4.609912018981405,4.325649476791382,4.451374002488217,5.783442463408472,4.859257744968244
37,orv_rnc-ud-dev_Case=Dat,3.1302806575635267,4.083079518090304,4.083079518090304,3.1302806575635267,2.8767526515868793,2.5930792118734476,2.712786506220926,4.083079518090304,3.1302806575635267
38,orv_rnc-ud-train_Case=Dat,3.5916733850797216,4.539215744936601,4.539215744936601,3.5916733850797216,3.3356150893166188,3.0531550160245655,3.167421898595736,4.539215744936601,3.5916733850797216
39,orv_rnc-ud-test_Case=Dat,3.158658880905934,4.107366462742187,4.107366462742187,3.158658880905934,2.9046462289396837,2.6275539016684015,2.738857369390176,4.107366462742187,3.158658880905934
40,la_circse-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
41,is_pud-ud-test_Case=Dat,82.5923967444946,83.5211589957898,83.5211589957898,82.5923967444946,82.34277797968649,82.03956618457393,82.17641618592667,83.5211589957898,82.5923967444946
42,grc_perseus-ud-dev_Case=Dat,11.829280500631885,12.744876506370305,12.744876506370305,11.829280500631885,11.583677661180799,11.28360613917162,11.428552312453117,12.744876506370305,11.829280500631885
43,grc_perseus-ud-train_Case=Dat,9.362442612571504,10.262650648850979,10.262650648850979,9.362442612571504,9.129329304382061,8.840167668806203,8.977346111773123,10.262650648850979,9.362442612571504
44,grc_perseus-ud-test_Case=Dat,15.08054083805241,15.986689060580419,15.986689060580419,15.08054083805241,14.836902523392638,14.538317202303308,14.683709025952586,15.986689060580419,15.08054083805241
45,tr_atis-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
46,tr_atis-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
47,tr_atis-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
48,pt_pud-ud-test_Case=Dat,0.4040610178208843,1.3170777796132698,1.3170777796132698,0.4040610178208843,0.2637023448545421,0.3827668429138887,0.31932773109243695,1.3170777796132698,0.4040610178208843
49,hi_pud-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
50,la_perseus-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
51,la_perseus-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
52,tr_kenet-ud-dev_Case=Dat,8.949726063428821,9.780679893265074,9.780679893265074,8.949726063428821,8.743490422649819,8.505194727409707,8.61543801348476,9.780679893265074,8.949726063428821
53,tr_kenet-ud-test_Case=Dat,1111.3631269751575,1112.2288433591352,1112.2288433591352,1111.3631269751575,1111.1424333453608,1110.880095428734,1111.0045144561154,1112.2288433591352,1111.3631269751575
54,tr_kenet-ud-train_Case=Dat,23.73531830108319,24.566461491594044,24.566461491594044,23.73531830108319,23.52454928823258,23.276814780721903,23.391501689374113,24.566461491594044,23.73531830108319
55,sk_snk-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
56,sk_snk-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
57,sk_snk-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
58,lt_hse-ud-train_Case=Dat,5.085979502514732,6.020148461624514,6.020148461624514,5.085979502514732,4.82463946091473,4.53330227045458,4.66540206491741,6.020148461624514,5.085979502514732
59,lt_hse-ud-test_Case=Dat,3.13581462037113,4.06201920231798,4.06201920231798,3.13581462037113,2.88249335673564,2.598670125228111,2.715562395419054,4.06201920231798,3.13581462037113
60,lt_hse-ud-dev_Case=Dat,2.5071326821120348,3.4434202266268423,3.4434202266268423,2.5071326821120348,2.261110971825253,2.00374429048665,2.0918125354912087,3.4434202266268423,2.5071326821120348
61,hit_hittb-ud-test_Case=Dat,4.10885824157791,4.988257817052234,4.988257817052234,4.10885824157791,3.8884515465129867,3.6294406602357947,3.7537086336222365,4.988257817052234,4.10885824157791
62,sa_ufal-ud-test_Case=Dat,2.6246692913372702,3.5433819375782165,3.5433819375782165,2.6246692913372702,2.3858679416981525,2.1502224978181808,2.2225297749497654,3.5433819375782165,2.6246692913372702
63,be_hse-ud-train_Case=Dat,0.7306031936500259,1.7050530777470636,1.7050530777470636,0.7306031936500259,0.478160868511408,0.27873090220198254,0.31918853529819097,1.7050530777470636,0.7306031936500259
64,be_hse-ud-dev_Case=Dat,0.5955564624785799,1.5667442356683494,1.5667442356683494,0.5955564624785799,0.34955058339996126,0.2488786580238512,0.18928647207899119,1.5667442356683494,0.5955564624785799
65,be_hse-ud-test_Case=Dat,1.762841452913277,2.7172545072324215,2.7172545072324215,1.762841452913277,1.504094483964105,1.2249665918536303,1.320308422781031,2.7172545072324215,1.762841452913277
66,gub_tudet-ud-test_Case=Dat,29.160475533388226,29.905406423142512,29.905406423142512,29.160475533388226,28.973702466517665,28.752348266953735,28.857862705122983,29.905406423142512,29.160475533388226
67,cs_pud-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
68,orv_ruthenian-ud-test_Case=Dat,1.655594354482949,2.607568198644489,2.607568198644489,1.655594354482949,1.4009558225384966,1.1428167887868181,1.2331540862521795,2.607568198644489,1.655594354482949
69,orv_ruthenian-ud-train_Case=Dat,2.7112784753443684,3.6603091299490744,3.6603091299490744,2.7112784753443684,2.4536852175654817,2.17386679014357,2.280435718720808,3.6603091299490744,2.7112784753443684
70,orv_ruthenian-ud-dev_Case=Dat,2.6654717131146053,3.6135327637321817,3.6135327637321817,2.6654717131146053,2.4086956138877453,2.1261964329888916,2.2452911854893354,3.6135327637321817,2.6654717131146053
71,ml_ufal-ud-test_Case=Dat,8.509298635334531,9.394961741404218,9.394961741404218,8.509298635334531,8.280604153069612,8.004620421841228,8.1443269480258,9.394961741404218,8.509298635334531
72,apu_ufpa-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
73,egy_ujaen-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
74,de_pud-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
75,gl_treegal-ud-train_Case=Dat,0.9777777777777777,1.873927676905276,1.873927676905276,0.9777777777777777,0.7997480076795139,0.6753142844010108,0.7232834600946303,1.873927676905276,0.9777777777777777
76,gl_treegal-ud-test_Case=Dat,1.750926596016143,2.579530817562435,2.579530817562435,1.750926596016143,1.577029983100186,1.411393984247081,1.485803640037069,2.579530817562435,1.750926596016143
77,ro_nonstandard-ud-test_Case=Dat,1.7559022165207865,2.67852884899451,2.67852884899451,1.7559022165207865,1.51904103294248,1.2163910857542128,1.3642009035534082,2.67852884899451,1.7559022165207865
78,ro_nonstandard-ud-dev_Case=Dat,1.3331685955478867,2.2558629061899005,2.2558629061899005,1.3331685955478867,1.1047589876043098,0.8153593617666334,0.9584868757231312,2.2558629061899005,1.3331685955478867
79,ro_nonstandard-ud-train_Case=Dat,1.6142737182367397,2.540442797381302,2.540442797381302,1.6142737182367397,1.3783690332858745,1.0776070774041266,1.2257981099670572,2.540442797381302,1.6142737182367397
80,ro_simonero-ud-test_Case=Dat,26.30589287593181,27.073972741361768,27.073972741361768,26.30589287593181,26.111772076354722,25.88280806030172,25.992679299422555,27.073972741361768,26.30589287593181
81,ro_simonero-ud-train_Case=Dat,10.358812673274867,11.229648258071132,11.229648258071132,10.358812673274867,10.140964686706187,9.884178028983593,10.006510856216114,11.229648258071132,10.358812673274867
82,ro_simonero-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
83,sq_tsa-ud-test_Case=Dat,4.47213595499958,5.385164807134504,5.385164807134504,4.47213595499958,4.242551607476482,3.9760082966850865,4.091090835150606,5.385164807134504,4.47213595499958
84,pt_petrogold-ud-train_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
85,pt_petrogold-ud-test_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
86,pt_petrogold-ud-dev_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
87,mr_ufal-ud-dev_Case=Dat,4.183300132670378,5.049752469181039,5.049752469181039,4.183300132670378,3.9750259676747506,3.7383564091690498,3.850358361967225,5.049752469181039,4.183300132670378
88,mr_ufal-ud-test_Case=Dat,11.916375287812984,12.767145334803704,12.767145334803704,11.916375287812984,11.704667622025895,11.456573938999089,11.574641175392884,12.767145334803704,11.916375287812984
89,mr_ufal-ud-train_Case=Dat,4.436487310895338,5.323024851790458,5.323024851790458,4.436487310895338,4.220111143079727,3.9743439032286765,4.087596658029433,5.323024851790458,4.436487310895338
90,pt_gsd-ud-dev_Case=Dat,1.4142135623730951,2.23606797749979,2.23606797749979,1.4142135623730951,1.2532648217874212,1.1194134266449938,1.1764705882352942,2.23606797749979,1.4142135623730951
91,pt_gsd-ud-test_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
92,pt_gsd-ud-train_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
93,si_stb-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
94,ro_tuecl-ud-test_Case=Dat,1.3759341216040577,2.317640087796107,2.317640087796107,1.3759341216040577,1.1369762097535638,0.8477882370399801,0.9837758059517447,2.317640087796107,1.3759341216040577
95,lt_alksnis-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
96,lt_alksnis-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
97,lt_alksnis-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
98,cu_proiel-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
99,cu_proiel-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
100,cu_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
101,hy_bsut-ud-train_Case=Dat,53.18589846865771,54.06071794278907,54.06071794278907,53.18589846865771,52.96196527399688,52.70113422882648,52.81917715756281,54.06071794278907,53.18589846865771
102,hy_bsut-ud-test_Case=Dat,62.46509425271045,63.34357110236208,63.34357110236208,62.46509425271045,62.23971788365801,61.977908051335135,62.09405835540936,63.34357110236208,62.46509425271045
103,hy_bsut-ud-dev_Case=Dat,36.720273035315785,37.59549181723294,37.59549181723294,36.720273035315785,36.49609102073536,36.23714056289204,36.35075037713536,37.59549181723294,36.720273035315785
104,mdf_jr-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
105,mdf_jr-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
106,la_llct-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
107,la_llct-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
108,la_llct-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
109,es_pud-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
110,hsb_ufal-ud-test_Case=Dat,10.247628451934082,11.158579160846998,11.158579160846998,10.247628451934082,9.99509989544272,9.711025298374988,9.825234187327668,11.158579160846998,10.247628451934082
111,hsb_ufal-ud-train_Case=Dat,4.69041575982343,5.5677643628300215,5.5677643628300215,4.69041575982343,4.445351381387758,4.180347909202691,4.280801270273,5.5677643628300215,4.69041575982343
112,sr_set-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
113,sr_set-ud-train_Case=Dat,1118.2557846932875,1119.1349337769775,1119.1349337769775,1118.2557846932875,1118.0150278143603,1117.7401446061592,1117.8599178107027,1119.1349337769775,1118.2557846932875
114,sr_set-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
115,myv_jr-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
116,myv_jr-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
117,tr_framenet-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
118,tr_framenet-ud-train_Case=Dat,903.6016821586821,904.4639296290372,904.4639296290372,903.6016821586821,903.3822245808175,903.1200411030503,903.2449192124167,904.4639296290372,903.6016821586821
119,tr_framenet-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
120,ky_ktmu-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
121,ky_ktmu-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
122,la_proiel-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
123,la_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
124,la_proiel-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
125,kpv_ikdp-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
126,kpv_lattice-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
127,kpv_lattice-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
128,tt_nmctt-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
129,tr_gb-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
130,grc_proiel-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
131,grc_proiel-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
132,grc_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
133,nds_lsdc-ud-train_Case=Dat,21.92184923879468,22.804343057490975,22.804343057490975,21.92184923879468,21.676467405897753,21.387270319281654,21.527161566753463,22.804343057490975,21.92184923879468
134,nds_lsdc-ud-test_Case=Dat,24.858977251689176,25.74332437739928,25.74332437739928,24.858977251689176,24.61512750482128,24.33018593292834,24.467262836125368,25.74332437739928,24.858977251689176
135,fo_oft-ud-test_Case=Dat,1167.6086673196633,1168.5114462426118,1168.5114462426118,1167.6086673196633,1167.3680949406712,1167.0763222580213,1167.209178526277,1168.5114462426118,1167.6086673196633
136,ru_taiga-ud-train_Case=Dat,1.3929710638301642,2.3376058713971717,2.3376058713971717,1.3929710638301642,1.1561165165023255,0.903523311578519,1.0096722152770072,2.3376058713971717,1.3929710638301642
137,ru_taiga-ud-dev_Case=Dat,1.5758764999602612,2.5231931408918906,2.5231931408918906,1.5758764999602612,1.3369032623061692,1.0686236794884785,1.1864133933757488,2.5231931408918906,1.5758764999602612
138,ru_taiga-ud-test_Case=Dat,1.522890909906991,2.4699809551653717,2.4699809551653717,1.522890909906991,1.2831536126360537,1.0102272047907808,1.133767996496602,2.4699809551653717,1.522890909906991
139,tpn_tudet-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
140,ga_idt-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
141,ga_idt-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
142,ga_idt-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
143,ro_art-ud-test_Case=Dat,1.0690449676496976,1.9639610121239315,1.9639610121239315,1.0690449676496976,0.8814884683755442,0.7008435330716297,0.781648131377041,1.9639610121239315,1.0690449676496976
144,ceb_gja-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
145,cs_cltt-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
146,cs_cltt-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
147,cs_cltt-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
148,tl_trg-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
149,hy_armtdp-ud-train_Case=Dat,44.80046233688147,45.68193833578501,45.68193833578501,44.80046233688147,44.57336328794722,44.31043061314154,44.4301110577654,45.68193833578501,44.80046233688147
150,hy_armtdp-ud-dev_Case=Dat,91.19747803530534,92.05205049318566,92.05205049318566,91.19747803530534,90.97858568732485,90.7222855004202,90.83999812591132,92.05205049318566,91.19747803530534
151,hy_armtdp-ud-test_Case=Dat,77.1144731895942,77.97348393864971,77.97348393864971,77.1144731895942,76.892313111069,76.63401075852856,76.75587252354283,77.97348393864971,77.1144731895942
152,mk_mtb-ud-test_Case=Dat,0.5527707983925666,1.4907119849998596,1.4907119849998596,0.5527707983925666,0.378713660013973,0.3767961101736261,0.3548423739383109,1.4907119849998596,0.5527707983925666
153,is_gc-ud-test_Case=Dat,67.07443796952904,67.96806344367212,67.96806344367212,67.07443796952904,66.84093164994957,66.5704707853334,66.69395382685428,67.96806344367212,67.07443796952904
154,is_gc-ud-train_Case=Dat,70.95238433862818,71.84415737274374,71.84415737274374,70.95238433862818,70.7204868547141,70.4499481675657,70.57413125017402,71.84415737274374,70.95238433862818
155,is_gc-ud-dev_Case=Dat,91.4151093759791,92.3064040152265,92.3064040152265,91.4151093759791,91.18370918569654,90.91280078008275,91.03586037323235,92.3064040152265,91.4151093759791
156,ota_boun-ud-train_Case=Dat,17.338973441354593,18.23293722909175,18.23293722909175,17.338973441354593,17.108650174948576,16.845170022484773,16.964338741234084,18.23293722909175,17.338973441354593
157,ota_boun-ud-test_Case=Dat,26.97272284693887,27.85428353253968,27.85428353253968,26.97272284693887,26.747012605065645,26.485204348517232,26.60329660464141,27.85428353253968,26.97272284693887
158,ru_syntagrus-ud-train_Case=Dat,2.461765307649563,3.4032064577313363,3.4032064577313363,2.461765307649563,2.212581327087794,1.9335327678258405,2.048646656514522,3.4032064577313363,2.461765307649563
159,ru_syntagrus-ud-dev_Case=Dat,2.3833191438811134,3.325648091350144,3.325648091350144,2.3833191438811134,2.1343739201281617,1.855361126045413,1.969140248937869,3.325648091350144,2.3833191438811134
